comment_like_id,user_id,comment_id,comment_author_id,post_id,created_at,period,same_cluster_as_comment_author
cl0019140,u0175,c0005602,u0310,p002037,2026-04-13 08:14:50,after_policy,1
cl0019141,u0231,c0005602,u0310,p002037,2026-04-13 10:59:50,after_policy,1
cl0019142,u0134,c0005602,u0310,p002037,2026-04-13 13:03:50,after_policy,1
cl0019143,u0208,c0005602,u0310,p002037,2026-04-13 08:37:50,after_policy,1
cl0019144,u0044,c0005603,u0306,p002037,2026-04-13 15:07:50,after_policy,1
cl0019145,u0071,c0005603,u0306,p002037,2026-04-13 15:24:50,after_policy,1
cl0019146,u0246,c0005603,u0306,p002037,2026-04-13 10:55:50,after_policy,1
cl0019147,u0080,c0005603,u0306,p002037,2026-04-13 11:11:50,after_policy,1
cl0019148,u0257,c0005604,u0021,p002037,2026-04-13 17:31:50,after_policy,1
cl0019149,u0242,c0005604,u0021,p002037,2026-04-13 13:17:50,after_policy,1
cl0019150,u0286,c0005604,u0021,p002037,2026-04-13 19:47:50,after_policy,1
cl0019151,u0342,c0005605,u0230,p002038,2026-01-03 14:15:07,before_policy,1
cl0019152,u0281,c0005605,u0230,p002038,2026-01-03 20:54:07,before_policy,1
cl0019153,u0237,c0005605,u0230,p002038,2026-01-03 15:56:07,before_policy,1
cl0019154,u0054,c0005607,u0285,p002038,2026-01-04 02:15:07,before_policy,1
cl0019155,u0244,c0005607,u0285,p002038,2026-01-03 21:47:07,before_policy,1
cl0019156,u0226,c0005607,u0285,p002038,2026-01-03 23:24:07,before_policy,0
cl0019157,u0327,c0005608,u0197,p002038,2026-01-04 06:16:07,before_policy,1
cl0019158,u0187,c0005608,u0197,p002038,2026-01-04 07:34:07,before_policy,0
cl0019159,u0311,c0005608,u0197,p002038,2026-01-04 13:21:07,before_policy,1
cl0019160,u0144,c0005609,u0300,p002039,2026-02-12 10:16:21,before_policy,1
cl0019161,u0275,c0005609,u0300,p002039,2026-02-12 04:00:21,before_policy,0
cl0019162,u0042,c0005609,u0300,p002039,2026-02-12 08:59:21,before_policy,1
cl0019163,u0187,c0005609,u0300,p002039,2026-02-12 13:07:21,before_policy,0
cl0019164,u0046,c0005610,u0276,p002041,2026-04-25 21:19:07,after_policy,1
cl0019165,u0105,c0005610,u0276,p002041,2026-04-25 23:37:07,after_policy,0
cl0019166,u0244,c0005610,u0276,p002041,2026-04-25 20:45:07,after_policy,1
cl0019167,u0099,c0005610,u0276,p002041,2026-04-25 23:45:07,after_policy,0
cl0019168,u0074,c0005610,u0276,p002041,2026-04-25 20:51:07,after_policy,1
cl0019169,u0037,c0005610,u0276,p002041,2026-04-25 21:24:07,after_policy,1
cl0019170,u0349,c0005611,u0086,p002041,2026-04-25 21:59:07,after_policy,0
cl0019171,u0092,c0005611,u0086,p002041,2026-04-25 18:54:07,after_policy,1
cl0019172,u0259,c0005611,u0086,p002041,2026-04-25 22:30:07,after_policy,1
cl0019173,u0074,c0005611,u0086,p002041,2026-04-25 21:47:07,after_policy,1
cl0019174,u0348,c0005612,u0213,p002041,2026-04-25 10:36:07,after_policy,0
cl0019175,u0339,c0005612,u0213,p002041,2026-04-25 14:12:07,after_policy,1
cl0019176,u0029,c0005613,u0314,p002041,2026-04-26 04:02:07,after_policy,1
cl0019177,u0154,c0005614,u0153,p002041,2026-04-25 11:45:07,after_policy,1
cl0019178,u0119,c0005614,u0153,p002041,2026-04-25 11:39:07,after_policy,1
cl0019179,u0294,c0005614,u0153,p002041,2026-04-25 16:50:07,after_policy,0
cl0019180,u0226,c0005615,u0323,p002042,2026-03-24 17:20:21,after_policy,1
cl0019181,u0182,c0005615,u0323,p002042,2026-03-24 17:00:21,after_policy,1
cl0019182,u0206,c0005615,u0323,p002042,2026-03-24 16:07:21,after_policy,1
cl0019183,u0169,c0005615,u0323,p002042,2026-03-24 19:17:21,after_policy,1
cl0019184,u0322,c0005615,u0323,p002042,2026-03-24 09:28:21,after_policy,1
cl0019185,u0236,c0005616,u0116,p002042,2026-03-25 01:55:21,after_policy,1
cl0019186,u0200,c0005616,u0116,p002042,2026-03-24 19:03:21,after_policy,0
cl0019187,u0258,c0005616,u0116,p002042,2026-03-25 00:31:21,after_policy,1
cl0019188,u0314,c0005616,u0116,p002042,2026-03-25 02:17:21,after_policy,1
cl0019189,u0051,c0005616,u0116,p002042,2026-03-25 02:35:21,after_policy,0
cl0019190,u0180,c0005616,u0116,p002042,2026-03-25 02:26:21,after_policy,1
cl0019191,u0241,c0005616,u0116,p002042,2026-03-24 23:32:21,after_policy,0
cl0019192,u0045,c0005617,u0097,p002043,2026-03-02 20:01:20,after_policy,1
cl0019193,u0189,c0005617,u0097,p002043,2026-03-02 23:50:20,after_policy,1
cl0019194,u0349,c0005618,u0139,p002043,2026-03-02 16:22:20,after_policy,1
cl0019195,u0335,c0005618,u0139,p002043,2026-03-02 20:01:20,after_policy,1
cl0019196,u0079,c0005618,u0139,p002043,2026-03-03 01:37:20,after_policy,1
cl0019197,u0127,c0005618,u0139,p002043,2026-03-02 22:24:20,after_policy,1
cl0019198,u0195,c0005618,u0139,p002043,2026-03-02 15:45:20,after_policy,1
cl0019199,u0062,c0005619,u0020,p002043,2026-03-03 13:14:20,after_policy,1
cl0019200,u0087,c0005620,u0260,p002043,2026-03-02 22:08:20,after_policy,1
cl0019201,u0026,c0005620,u0260,p002043,2026-03-02 20:10:20,after_policy,1
cl0019202,u0088,c0005620,u0260,p002043,2026-03-02 21:29:20,after_policy,1
cl0019203,u0162,c0005620,u0260,p002043,2026-03-02 16:42:20,after_policy,1
cl0019204,u0139,c0005620,u0260,p002043,2026-03-03 00:13:20,after_policy,1
cl0019205,u0274,c0005620,u0260,p002043,2026-03-02 15:30:20,after_policy,1
cl0019206,u0020,c0005620,u0260,p002043,2026-03-03 00:01:20,after_policy,1
cl0019207,u0088,c0005621,u0067,p002043,2026-03-03 03:01:20,after_policy,1
cl0019208,u0032,c0005622,u0135,p002044,2026-04-27 22:49:04,after_policy,1
cl0019209,u0029,c0005622,u0135,p002044,2026-04-28 02:29:04,after_policy,1
cl0019210,u0096,c0005622,u0135,p002044,2026-04-27 21:57:04,after_policy,1
cl0019211,u0009,c0005623,u0313,p002044,2026-04-27 16:06:04,after_policy,1
cl0019212,u0041,c0005623,u0313,p002044,2026-04-27 13:15:04,after_policy,1
cl0019213,u0344,c0005623,u0313,p002044,2026-04-27 06:48:04,after_policy,0
cl0019214,u0124,c0005624,u0048,p002044,2026-04-27 08:11:04,after_policy,1
cl0019215,u0226,c0005624,u0048,p002044,2026-04-27 11:37:04,after_policy,1
cl0019216,u0023,c0005624,u0048,p002044,2026-04-27 15:21:04,after_policy,1
cl0019217,u0024,c0005624,u0048,p002044,2026-04-27 11:23:04,after_policy,1
cl0019218,u0328,c0005625,u0194,p002044,2026-04-27 12:48:04,after_policy,1
cl0019219,u0038,c0005625,u0194,p002044,2026-04-27 16:46:04,after_policy,1
cl0019220,u0197,c0005625,u0194,p002044,2026-04-27 06:27:04,after_policy,1
cl0019221,u0298,c0005627,u0092,p002045,2026-03-12 15:53:22,after_policy,1
cl0019222,u0241,c0005627,u0092,p002045,2026-03-12 20:05:22,after_policy,1
cl0019223,u0244,c0005627,u0092,p002045,2026-03-12 18:26:22,after_policy,1
cl0019224,u0359,c0005627,u0092,p002045,2026-03-12 19:54:22,after_policy,1
cl0019225,u0207,c0005628,u0050,p002045,2026-03-12 11:35:22,after_policy,1
cl0019226,u0065,c0005628,u0050,p002045,2026-03-12 07:28:22,after_policy,1
cl0019227,u0336,c0005628,u0050,p002045,2026-03-12 08:32:22,after_policy,1
cl0019228,u0001,c0005628,u0050,p002045,2026-03-12 09:19:22,after_policy,1
cl0019229,u0239,c0005628,u0050,p002045,2026-03-12 14:39:22,after_policy,1
cl0019230,u0037,c0005629,u0170,p002046,2026-01-24 09:50:20,before_policy,1
cl0019231,u0077,c0005630,u0074,p002046,2026-01-24 18:04:20,before_policy,0
cl0019232,u0087,c0005630,u0074,p002046,2026-01-24 22:55:20,before_policy,0
cl0019233,u0113,c0005630,u0074,p002046,2026-01-24 21:10:20,before_policy,0
cl0019234,u0274,c0005630,u0074,p002046,2026-01-24 14:50:20,before_policy,0
cl0019235,u0036,c0005630,u0074,p002046,2026-01-24 20:08:20,before_policy,0
cl0019236,u0185,c0005631,u0196,p002046,2026-01-24 02:40:20,before_policy,1
cl0019237,u0150,c0005632,u0342,p002046,2026-01-23 23:50:20,before_policy,1
cl0019238,u0217,c0005632,u0342,p002046,2026-01-23 20:35:20,before_policy,0
cl0019239,u0115,c0005632,u0342,p002046,2026-01-24 06:10:20,before_policy,0
cl0019240,u0079,c0005632,u0342,p002046,2026-01-24 00:56:20,before_policy,0
cl0019241,u0328,c0005633,u0181,p002047,2026-02-05 17:38:04,before_policy,1
cl0019242,u0049,c0005633,u0181,p002047,2026-02-05 12:52:04,before_policy,1
cl0019243,u0213,c0005633,u0181,p002047,2026-02-05 07:48:04,before_policy,1
cl0019244,u0335,c0005633,u0181,p002047,2026-02-05 09:23:04,before_policy,0
cl0019245,u0161,c0005635,u0059,p002047,2026-02-05 02:14:04,before_policy,1
cl0019246,u0175,c0005635,u0059,p002047,2026-02-05 02:18:04,before_policy,0
cl0019247,u0028,c0005635,u0059,p002047,2026-02-04 22:02:04,before_policy,1
cl0019248,u0156,c0005635,u0059,p002047,2026-02-04 23:56:04,before_policy,1
cl0019249,u0285,c0005635,u0059,p002047,2026-02-05 02:51:04,before_policy,0
cl0019250,u0048,c0005636,u0353,p002047,2026-02-04 14:21:04,before_policy,1
cl0019251,u0091,c0005636,u0353,p002047,2026-02-04 13:04:04,before_policy,1
cl0019252,u0307,c0005636,u0353,p002047,2026-02-04 15:01:04,before_policy,1
cl0019253,u0315,c0005636,u0353,p002047,2026-02-04 13:54:04,before_policy,1
cl0019254,u0052,c0005637,u0328,p002048,2026-04-06 10:21:20,after_policy,1
cl0019255,u0339,c0005637,u0328,p002048,2026-04-06 19:17:20,after_policy,1
cl0019256,u0125,c0005637,u0328,p002048,2026-04-06 08:01:20,after_policy,0
cl0019257,u0311,c0005637,u0328,p002048,2026-04-06 07:53:20,after_policy,1
cl0019258,u0287,c0005637,u0328,p002048,2026-04-06 09:11:20,after_policy,1
cl0019259,u0004,c0005637,u0328,p002048,2026-04-06 07:42:20,after_policy,1
cl0019260,u0197,c0005637,u0328,p002048,2026-04-06 11:07:20,after_policy,1
cl0019261,u0261,c0005638,u0198,p002049,2026-02-21 22:06:58,before_policy,1
cl0019262,u0179,c0005638,u0198,p002049,2026-02-22 03:52:58,before_policy,0
cl0019263,u0261,c0005641,u0276,p002051,2026-02-08 17:40:38,before_policy,0
cl0019264,u0181,c0005641,u0276,p002051,2026-02-08 12:42:38,before_policy,1
cl0019265,u0358,c0005642,u0192,p002052,2026-01-25 06:45:43,before_policy,1
cl0019266,u0340,c0005642,u0192,p002052,2026-01-25 01:10:43,before_policy,0
cl0019267,u0289,c0005642,u0192,p002052,2026-01-25 05:32:43,before_policy,0
cl0019268,u0259,c0005643,u0241,p002052,2026-01-24 11:23:43,before_policy,1
cl0019269,u0103,c0005643,u0241,p002052,2026-01-24 07:19:43,before_policy,1
cl0019270,u0136,c0005644,u0214,p002052,2026-01-24 13:51:43,before_policy,0
cl0019271,u0163,c0005644,u0214,p002052,2026-01-24 12:23:43,before_policy,1
cl0019272,u0339,c0005645,u0298,p002053,2026-02-27 03:28:15,before_policy,1
cl0019273,u0285,c0005645,u0298,p002053,2026-02-26 21:15:15,before_policy,1
cl0019274,u0313,c0005645,u0298,p002053,2026-02-27 06:28:15,before_policy,0
cl0019275,u0312,c0005645,u0298,p002053,2026-02-27 02:09:15,before_policy,1
cl0019276,u0294,c0005645,u0298,p002053,2026-02-27 03:13:15,before_policy,1
cl0019277,u0240,c0005646,u0289,p002053,2026-02-27 10:05:15,before_policy,1
cl0019278,u0294,c0005646,u0289,p002053,2026-02-27 12:25:15,before_policy,1
cl0019279,u0230,c0005646,u0289,p002053,2026-02-27 05:43:15,before_policy,0
cl0019280,u0074,c0005646,u0289,p002053,2026-02-27 07:05:15,before_policy,1
cl0019281,u0060,c0005648,u0027,p002054,2026-03-14 18:05:35,after_policy,1
cl0019282,u0076,c0005648,u0027,p002054,2026-03-14 18:39:35,after_policy,0
cl0019283,u0265,c0005648,u0027,p002054,2026-03-15 03:10:35,after_policy,1
cl0019284,u0282,c0005648,u0027,p002054,2026-03-15 01:20:35,after_policy,0
cl0019285,u0023,c0005648,u0027,p002054,2026-03-14 17:19:35,after_policy,1
cl0019286,u0210,c0005648,u0027,p002054,2026-03-14 18:52:35,after_policy,1
cl0019287,u0161,c0005649,u0206,p002054,2026-03-15 05:01:35,after_policy,1
cl0019288,u0320,c0005649,u0206,p002054,2026-03-15 08:58:35,after_policy,1
cl0019289,u0116,c0005649,u0206,p002054,2026-03-15 07:09:35,after_policy,1
cl0019290,u0082,c0005650,u0099,p002055,2026-02-01 16:47:30,before_policy,1
cl0019291,u0292,c0005650,u0099,p002055,2026-02-01 22:10:30,before_policy,1
cl0019292,u0342,c0005650,u0099,p002055,2026-02-01 22:33:30,before_policy,0
cl0019293,u0063,c0005650,u0099,p002055,2026-02-01 18:16:30,before_policy,1
cl0019294,u0142,c0005650,u0099,p002055,2026-02-01 21:42:30,before_policy,0
cl0019295,u0169,c0005651,u0028,p002055,2026-02-01 00:56:30,before_policy,1
cl0019296,u0166,c0005651,u0028,p002055,2026-02-01 01:05:30,before_policy,1
cl0019297,u0086,c0005651,u0028,p002055,2026-01-31 22:29:30,before_policy,0
cl0019298,u0072,c0005651,u0028,p002055,2026-02-01 02:16:30,before_policy,1
cl0019299,u0339,c0005653,u0217,p002056,2026-01-30 20:33:16,before_policy,1
cl0019300,u0295,c0005653,u0217,p002056,2026-01-31 05:22:16,before_policy,1
cl0019301,u0053,c0005654,u0003,p002057,2026-04-11 18:58:36,after_policy,1
cl0019302,u0155,c0005655,u0299,p002057,2026-04-12 04:00:36,after_policy,1
cl0019303,u0239,c0005655,u0299,p002057,2026-04-12 00:43:36,after_policy,1
cl0019304,u0050,c0005655,u0299,p002057,2026-04-12 09:02:36,after_policy,1
cl0019305,u0120,c0005655,u0299,p002057,2026-04-12 05:35:36,after_policy,1
cl0019306,u0272,c0005655,u0299,p002057,2026-04-12 07:45:36,after_policy,1
cl0019307,u0101,c0005655,u0299,p002057,2026-04-12 00:40:36,after_policy,1
cl0019308,u0158,c0005655,u0299,p002057,2026-04-12 02:17:36,after_policy,1
cl0019309,u0249,c0005656,u0206,p002058,2026-04-16 01:38:15,after_policy,1
cl0019310,u0171,c0005656,u0206,p002058,2026-04-16 05:43:15,after_policy,1
cl0019311,u0060,c0005656,u0206,p002058,2026-04-16 05:22:15,after_policy,1
cl0019312,u0210,c0005656,u0206,p002058,2026-04-16 09:44:15,after_policy,1
cl0019313,u0056,c0005656,u0206,p002058,2026-04-16 01:54:15,after_policy,1
cl0019314,u0254,c0005656,u0206,p002058,2026-04-16 06:32:15,after_policy,1
cl0019315,u0178,c0005657,u0314,p002058,2026-04-15 10:11:15,after_policy,1
cl0019316,u0355,c0005657,u0314,p002058,2026-04-15 07:30:15,after_policy,1
cl0019317,u0345,c0005657,u0314,p002058,2026-04-15 12:12:15,after_policy,0
cl0019318,u0188,c0005657,u0314,p002058,2026-04-15 09:44:15,after_policy,1
cl0019319,u0169,c0005657,u0314,p002058,2026-04-15 09:36:15,after_policy,1
cl0019320,u0199,c0005657,u0314,p002058,2026-04-15 10:51:15,after_policy,1
cl0019321,u0356,c0005657,u0314,p002058,2026-04-15 17:37:15,after_policy,1
cl0019322,u0143,c0005658,u0165,p002059,2026-02-15 16:09:38,before_policy,1
cl0019323,u0340,c0005658,u0165,p002059,2026-02-15 16:45:38,before_policy,1
cl0019324,u0148,c0005658,u0165,p002059,2026-02-15 17:11:38,before_policy,1
cl0019325,u0233,c0005659,u0031,p002059,2026-02-15 12:43:38,before_policy,1
cl0019326,u0338,c0005660,u0299,p002059,2026-02-15 00:42:38,before_policy,1
cl0019327,u0347,c0005661,u0337,p002060,2026-02-07 00:53:53,before_policy,1
cl0019328,u0239,c0005661,u0337,p002060,2026-02-07 01:07:53,before_policy,1
cl0019329,u0278,c0005661,u0337,p002060,2026-02-07 01:08:53,before_policy,1
cl0019330,u0169,c0005661,u0337,p002060,2026-02-07 01:13:53,before_policy,0
cl0019331,u0238,c0005663,u0270,p002061,2026-03-23 13:10:25,after_policy,1
cl0019332,u0077,c0005663,u0270,p002061,2026-03-23 19:02:25,after_policy,1
cl0019333,u0021,c0005663,u0270,p002061,2026-03-23 23:23:25,after_policy,1
cl0019334,u0246,c0005663,u0270,p002061,2026-03-23 12:23:25,after_policy,1
cl0019335,u0306,c0005663,u0270,p002061,2026-03-23 16:12:25,after_policy,1
cl0019336,u0325,c0005664,u0151,p002061,2026-03-24 00:31:25,after_policy,1
cl0019337,u0071,c0005664,u0151,p002061,2026-03-23 20:45:25,after_policy,1
cl0019338,u0216,c0005664,u0151,p002061,2026-03-23 17:58:25,after_policy,1
cl0019339,u0318,c0005665,u0231,p002061,2026-03-23 22:31:25,after_policy,1
cl0019340,u0109,c0005665,u0231,p002061,2026-03-23 18:50:25,after_policy,1
cl0019341,u0192,c0005665,u0231,p002061,2026-03-23 22:47:25,after_policy,1
cl0019342,u0351,c0005665,u0231,p002061,2026-03-23 21:30:25,after_policy,1
cl0019343,u0011,c0005665,u0231,p002061,2026-03-23 20:46:25,after_policy,1
cl0019344,u0270,c0005665,u0231,p002061,2026-03-23 18:28:25,after_policy,1
cl0019345,u0157,c0005666,u0134,p002061,2026-03-24 02:34:25,after_policy,0
cl0019346,u0358,c0005666,u0134,p002061,2026-03-24 01:58:25,after_policy,1
cl0019347,u0326,c0005666,u0134,p002061,2026-03-24 08:05:25,after_policy,1
cl0019348,u0193,c0005666,u0134,p002061,2026-03-24 02:11:25,after_policy,1
cl0019349,u0072,c0005666,u0134,p002061,2026-03-24 03:32:25,after_policy,0
cl0019350,u0351,c0005667,u0080,p002061,2026-03-23 12:38:25,after_policy,1
cl0019351,u0346,c0005667,u0080,p002061,2026-03-23 16:58:25,after_policy,1
cl0019352,u0196,c0005667,u0080,p002061,2026-03-23 17:04:25,after_policy,1
cl0019353,u0176,c0005667,u0080,p002061,2026-03-23 18:27:25,after_policy,1
cl0019354,u0255,c0005668,u0162,p002062,2026-04-15 08:02:27,after_policy,1
cl0019355,u0351,c0005668,u0162,p002062,2026-04-15 05:28:27,after_policy,0
cl0019356,u0020,c0005668,u0162,p002062,2026-04-15 02:58:27,after_policy,1
cl0019357,u0023,c0005669,u0352,p002062,2026-04-15 00:39:27,after_policy,1
cl0019358,u0202,c0005670,u0258,p002062,2026-04-14 08:00:27,after_policy,1
cl0019359,u0314,c0005670,u0258,p002062,2026-04-14 10:56:27,after_policy,1
cl0019360,u0150,c0005670,u0258,p002062,2026-04-14 13:47:27,after_policy,1
cl0019361,u0235,c0005670,u0258,p002062,2026-04-14 09:49:27,after_policy,1
cl0019362,u0249,c0005670,u0258,p002062,2026-04-14 14:05:27,after_policy,1
cl0019363,u0199,c0005671,u0140,p002062,2026-04-14 23:57:27,after_policy,1
cl0019364,u0280,c0005671,u0140,p002062,2026-04-15 01:38:27,after_policy,1
cl0019365,u0314,c0005671,u0140,p002062,2026-04-15 01:52:27,after_policy,1
cl0019366,u0311,c0005672,u0095,p002062,2026-04-15 03:06:27,after_policy,0
cl0019367,u0121,c0005673,u0149,p002063,2026-01-10 11:31:51,before_policy,1
cl0019368,u0171,c0005673,u0149,p002063,2026-01-10 07:34:51,before_policy,1
cl0019369,u0233,c0005674,u0057,p002063,2026-01-10 08:55:51,before_policy,0
cl0019370,u0229,c0005674,u0057,p002063,2026-01-09 23:27:51,before_policy,1
cl0019371,u0159,c0005674,u0057,p002063,2026-01-10 09:53:51,before_policy,0
cl0019372,u0335,c0005674,u0057,p002063,2026-01-10 05:49:51,before_policy,0
cl0019373,u0195,c0005675,u0225,p002064,2026-02-27 16:57:50,before_policy,0
cl0019374,u0114,c0005675,u0225,p002064,2026-02-27 14:28:50,before_policy,1
cl0019375,u0087,c0005675,u0225,p002064,2026-02-27 15:40:50,before_policy,0
cl0019376,u0341,c0005675,u0225,p002064,2026-02-27 16:36:50,before_policy,1
cl0019377,u0185,c0005676,u0144,p002065,2026-04-08 19:37:40,after_policy,1
cl0019378,u0344,c0005676,u0144,p002065,2026-04-08 21:00:40,after_policy,0
cl0019379,u0024,c0005676,u0144,p002065,2026-04-09 00:49:40,after_policy,0
cl0019380,u0126,c0005676,u0144,p002065,2026-04-08 15:48:40,after_policy,1
cl0019381,u0352,c0005677,u0171,p002065,2026-04-08 11:01:40,after_policy,1
cl0019382,u0060,c0005677,u0171,p002065,2026-04-08 05:59:40,after_policy,1
cl0019383,u0078,c0005677,u0171,p002065,2026-04-08 11:00:40,after_policy,1
cl0019384,u0121,c0005677,u0171,p002065,2026-04-08 09:11:40,after_policy,1
cl0019385,u0246,c0005677,u0171,p002065,2026-04-08 00:27:40,after_policy,0
cl0019386,u0327,c0005677,u0171,p002065,2026-04-08 02:17:40,after_policy,0
cl0019387,u0174,c0005678,u0348,p002065,2026-04-08 21:31:40,after_policy,1
cl0019388,u0201,c0005678,u0348,p002065,2026-04-08 18:39:40,after_policy,1
cl0019389,u0144,c0005678,u0348,p002065,2026-04-08 19:38:40,after_policy,1
cl0019390,u0190,c0005678,u0348,p002065,2026-04-09 00:36:40,after_policy,1
cl0019391,u0142,c0005678,u0348,p002065,2026-04-08 20:55:40,after_policy,1
cl0019392,u0239,c0005679,u0357,p002066,2026-02-03 04:54:14,before_policy,1
cl0019393,u0143,c0005679,u0357,p002066,2026-02-03 10:13:14,before_policy,1
cl0019394,u0280,c0005679,u0357,p002066,2026-02-03 04:01:14,before_policy,0
cl0019395,u0327,c0005680,u0037,p002066,2026-02-02 17:58:14,before_policy,1
cl0019396,u0026,c0005681,u0097,p002067,2026-03-21 16:24:18,after_policy,1
cl0019397,u0200,c0005681,u0097,p002067,2026-03-21 11:48:18,after_policy,1
cl0019398,u0079,c0005681,u0097,p002067,2026-03-21 15:12:18,after_policy,1
cl0019399,u0206,c0005682,u0307,p002068,2026-03-27 02:34:33,after_policy,1
cl0019400,u0202,c0005682,u0307,p002068,2026-03-26 20:03:33,after_policy,1
cl0019401,u0341,c0005682,u0307,p002068,2026-03-27 06:58:33,after_policy,1
cl0019402,u0199,c0005682,u0307,p002068,2026-03-27 07:42:33,after_policy,1
cl0019403,u0355,c0005682,u0307,p002068,2026-03-27 06:37:33,after_policy,1
cl0019404,u0258,c0005683,u0320,p002068,2026-03-27 00:39:33,after_policy,1
cl0019405,u0049,c0005683,u0320,p002068,2026-03-27 04:46:33,after_policy,0
cl0019406,u0296,c0005683,u0320,p002068,2026-03-27 07:01:33,after_policy,0
cl0019407,u0093,c0005683,u0320,p002068,2026-03-27 05:00:33,after_policy,1
cl0019408,u0206,c0005684,u0356,p002068,2026-03-26 21:31:33,after_policy,1
cl0019409,u0258,c0005684,u0356,p002068,2026-03-27 06:34:33,after_policy,1
cl0019410,u0072,c0005684,u0356,p002068,2026-03-27 00:35:33,after_policy,1
cl0019411,u0024,c0005684,u0356,p002068,2026-03-27 08:44:33,after_policy,1
cl0019412,u0210,c0005684,u0356,p002068,2026-03-26 21:04:33,after_policy,1
cl0019413,u0166,c0005685,u0230,p002068,2026-03-26 17:24:33,after_policy,1
cl0019414,u0334,c0005685,u0230,p002068,2026-03-26 17:40:33,after_policy,0
cl0019415,u0252,c0005687,u0021,p002069,2026-03-16 12:43:35,after_policy,0
cl0019416,u0343,c0005687,u0021,p002069,2026-03-16 02:39:35,after_policy,1
cl0019417,u0193,c0005687,u0021,p002069,2026-03-16 07:18:35,after_policy,1
cl0019418,u0145,c0005687,u0021,p002069,2026-03-16 03:09:35,after_policy,1
cl0019419,u0191,c0005688,u0257,p002069,2026-03-15 19:22:35,after_policy,0
cl0019420,u0227,c0005688,u0257,p002069,2026-03-15 12:52:35,after_policy,1
cl0019421,u0119,c0005688,u0257,p002069,2026-03-15 13:36:35,after_policy,1
cl0019422,u0193,c0005688,u0257,p002069,2026-03-15 16:26:35,after_policy,1
cl0019423,u0238,c0005688,u0257,p002069,2026-03-15 10:15:35,after_policy,1
cl0019424,u0270,c0005689,u0057,p002069,2026-03-16 02:23:35,after_policy,1
cl0019425,u0200,c0005689,u0057,p002069,2026-03-16 05:33:35,after_policy,0
cl0019426,u0300,c0005689,u0057,p002069,2026-03-16 07:15:35,after_policy,1
cl0019427,u0201,c0005689,u0057,p002069,2026-03-16 04:39:35,after_policy,1
cl0019428,u0130,c0005689,u0057,p002069,2026-03-16 03:36:35,after_policy,1
cl0019429,u0300,c0005690,u0348,p002069,2026-03-15 15:00:35,after_policy,1
cl0019430,u0208,c0005690,u0348,p002069,2026-03-15 11:58:35,after_policy,1
cl0019431,u0242,c0005690,u0348,p002069,2026-03-15 13:10:35,after_policy,1
cl0019432,u0106,c0005690,u0348,p002069,2026-03-15 19:24:35,after_policy,1
cl0019433,u0077,c0005690,u0348,p002069,2026-03-15 19:31:35,after_policy,1
cl0019434,u0117,c0005690,u0348,p002069,2026-03-15 15:38:35,after_policy,1
cl0019435,u0266,c0005691,u0304,p002070,2026-02-04 14:28:04,before_policy,1
cl0019436,u0049,c0005691,u0304,p002070,2026-02-04 17:27:04,before_policy,1
cl0019437,u0312,c0005691,u0304,p002070,2026-02-04 19:55:04,before_policy,1
cl0019438,u0285,c0005691,u0304,p002070,2026-02-04 19:44:04,before_policy,1
cl0019439,u0088,c0005691,u0304,p002070,2026-02-04 19:26:04,before_policy,0
cl0019440,u0162,c0005693,u0313,p002070,2026-02-04 06:02:04,before_policy,0
cl0019441,u0145,c0005694,u0164,p002070,2026-02-04 09:13:04,before_policy,1
cl0019442,u0077,c0005694,u0164,p002070,2026-02-04 10:53:04,before_policy,1
cl0019443,u0117,c0005694,u0164,p002070,2026-02-04 01:08:04,before_policy,1
cl0019444,u0041,c0005694,u0164,p002070,2026-02-04 10:55:04,before_policy,1
cl0019445,u0174,c0005694,u0164,p002070,2026-02-04 05:20:04,before_policy,1
cl0019446,u0086,c0005695,u0311,p002071,2026-02-15 10:05:40,before_policy,1
cl0019447,u0222,c0005696,u0265,p002071,2026-02-16 00:34:40,before_policy,1
cl0019448,u0019,c0005697,u0353,p002072,2026-03-13 09:44:23,after_policy,1
cl0019449,u0230,c0005697,u0353,p002072,2026-03-13 11:07:23,after_policy,1
cl0019450,u0341,c0005697,u0353,p002072,2026-03-13 16:10:23,after_policy,1
cl0019451,u0280,c0005697,u0353,p002072,2026-03-13 15:34:23,after_policy,1
cl0019452,u0109,c0005697,u0353,p002072,2026-03-13 13:32:23,after_policy,0
cl0019453,u0166,c0005697,u0353,p002072,2026-03-13 16:54:23,after_policy,1
cl0019454,u0068,c0005698,u0288,p002072,2026-03-13 10:03:23,after_policy,1
cl0019455,u0245,c0005698,u0288,p002072,2026-03-13 13:41:23,after_policy,1
cl0019456,u0164,c0005698,u0288,p002072,2026-03-13 12:35:23,after_policy,0
cl0019457,u0139,c0005698,u0288,p002072,2026-03-13 10:03:23,after_policy,1
cl0019458,u0186,c0005698,u0288,p002072,2026-03-13 05:05:23,after_policy,1
cl0019459,u0099,c0005698,u0288,p002072,2026-03-13 04:04:23,after_policy,1
cl0019460,u0088,c0005698,u0288,p002072,2026-03-13 11:23:23,after_policy,1
cl0019461,u0079,c0005698,u0288,p002072,2026-03-13 08:36:23,after_policy,1
cl0019462,u0065,c0005699,u0273,p002073,2026-04-18 01:21:24,after_policy,1
cl0019463,u0131,c0005699,u0273,p002073,2026-04-18 10:57:24,after_policy,1
