edge_id,user_1,user_2,username_1,username_2,cluster_1,cluster_2,same_ground_truth_cluster,stance_1,stance_2,follow_count,mutual_follow,post_like_count,same_post_like_count,comment_count,reply_count,comment_like_count,before_interactions,after_interactions,total_interactions,final_interaction_weight,edge_type
e0010564,u0209,u0259,Mixed0209,Analyst0259,C5_general_public,C4_neutral_news,0,mixed,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010596,u0045,u0126,Curious0045,Resist0126,C5_general_public,C2_anti_policy,0,mixed,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0010609,u0214,u0356,Social0214,Reform0356,C5_general_public,C1_pro_policy,0,mixed,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010647,u0001,u0303,Privacy0001,Free0303,C3_privacy_skeptics,C2_anti_policy,0,skeptical,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0010685,u0239,u0285,Cipher0239,Brief0285,C3_privacy_skeptics,C4_neutral_news,0,skeptical,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010737,u0328,u0357,Brief0328,Rights0357,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010745,u0227,u0290,Liberty0227,Social0290,C2_anti_policy,C5_general_public,0,anti,mixed,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010781,u0039,u0062,Rights0039,User0062,C3_privacy_skeptics,C5_general_public,0,skeptical,mixed,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010807,u0116,u0219,Reform0116,Liberty0219,C1_pro_policy,C2_anti_policy,0,pro,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010816,u0036,u0070,Cipher0036,Safety0070,C3_privacy_skeptics,C1_pro_policy,0,skeptical,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010830,u0114,u0328,Account0114,Brief0328,C1_pro_policy,C4_neutral_news,0,pro,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010844,u0158,u0293,Civil0158,Reform0293,C3_privacy_skeptics,C1_pro_policy,0,skeptical,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010847,u0007,u0293,Update0007,Reform0293,C4_neutral_news,C1_pro_policy,0,neutral,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010863,u0033,u0287,Social0033,Brief0287,C5_general_public,C4_neutral_news,0,mixed,neutral,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0010960,u0084,u0155,Social0084,Civil0155,C5_general_public,C3_privacy_skeptics,0,mixed,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010969,u0049,u0313,News0049,Speech0313,C4_neutral_news,C2_anti_policy,0,neutral,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0010973,u0019,u0312,Account0019,Policy0312,C1_pro_policy,C4_neutral_news,0,pro,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010990,u0200,u0217,User0200,News0217,C5_general_public,C4_neutral_news,0,mixed,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0010998,u0017,u0271,Privacy0017,Social0271,C3_privacy_skeptics,C5_general_public,0,skeptical,mixed,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011008,u0276,u0352,Policy0276,Account0352,C4_neutral_news,C1_pro_policy,0,neutral,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011015,u0129,u0153,Safety0129,Liberty0153,C1_pro_policy,C2_anti_policy,0,pro,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011047,u0055,u0187,Resist0055,Account0187,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011056,u0157,u0167,Civil0157,Privacy0167,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011062,u0078,u0266,Safety0078,Analyst0266,C1_pro_policy,C4_neutral_news,0,pro,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011074,u0046,u0207,News0046,Cipher0207,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011106,u0149,u0259,Trust0149,Analyst0259,C1_pro_policy,C4_neutral_news,0,pro,neutral,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011117,u0175,u0327,Liberty0175,Update0327,C2_anti_policy,C4_neutral_news,0,anti,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011119,u0064,u0327,Civil0064,Update0327,C3_privacy_skeptics,C4_neutral_news,0,skeptical,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011132,u0220,u0226,OpenNet0220,Trust0226,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011158,u0134,u0293,Free0134,Reform0293,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011167,u0057,u0169,Resist0057,Reform0169,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011176,u0007,u0302,Update0007,Civil0302,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011194,u0003,u0052,Data0003,Update0052,C3_privacy_skeptics,C4_neutral_news,0,skeptical,neutral,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011214,u0036,u0094,Cipher0036,Policy0094,C3_privacy_skeptics,C4_neutral_news,0,skeptical,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011218,u0068,u0109,Mixed0068,Speech0109,C5_general_public,C2_anti_policy,0,mixed,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011282,u0049,u0293,News0049,Reform0293,C4_neutral_news,C1_pro_policy,0,neutral,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011288,u0257,u0311,OpenNet0257,News0311,C2_anti_policy,C4_neutral_news,0,anti,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011306,u0007,u0018,Update0007,Data0018,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011307,u0007,u0341,Update0007,Account0341,C4_neutral_news,C1_pro_policy,0,neutral,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011319,u0054,u0334,Analyst0054,Resist0334,C4_neutral_news,C2_anti_policy,0,neutral,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011379,u0024,u0276,Trust0024,Policy0276,C1_pro_policy,C4_neutral_news,0,pro,neutral,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011386,u0172,u0296,Curious0172,Liberty0296,C5_general_public,C2_anti_policy,0,mixed,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011422,u0172,u0248,Curious0172,Resist0248,C5_general_public,C2_anti_policy,0,mixed,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011429,u0079,u0204,Social0079,Liberty0204,C5_general_public,C2_anti_policy,0,mixed,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011445,u0090,u0114,Cipher0090,Account0114,C3_privacy_skeptics,C1_pro_policy,0,skeptical,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011455,u0162,u0192,Curious0162,Free0192,C5_general_public,C2_anti_policy,0,mixed,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011482,u0304,u0360,Brief0304,Cipher0360,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011485,u0197,u0360,News0197,Cipher0360,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011508,u0089,u0299,Cipher0089,Data0299,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011511,u0010,u0299,Everyday0010,Data0299,C5_general_public,C3_privacy_skeptics,0,mixed,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011543,u0215,u0321,OpenNet0215,Civic0321,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011591,u0150,u0197,Trust0150,News0197,C1_pro_policy,C4_neutral_news,0,pro,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011617,u0093,u0335,Safety0093,Curious0335,C1_pro_policy,C5_general_public,0,pro,mixed,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011626,u0210,u0358,Trust0210,Speech0358,C1_pro_policy,C2_anti_policy,0,pro,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011682,u0209,u0233,Mixed0209,Rights0233,C5_general_public,C3_privacy_skeptics,0,mixed,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011697,u0090,u0097,Cipher0090,Everyday0097,C3_privacy_skeptics,C5_general_public,0,skeptical,mixed,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011720,u0076,u0353,Free0076,Civic0353,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011780,u0094,u0329,Policy0094,Free0329,C4_neutral_news,C2_anti_policy,0,neutral,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011783,u0129,u0288,Safety0129,User0288,C1_pro_policy,C5_general_public,0,pro,mixed,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011818,u0248,u0249,Resist0248,Trust0249,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011855,u0075,u0199,Free0075,Reform0199,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011867,u0218,u0259,Safety0218,Analyst0259,C1_pro_policy,C4_neutral_news,0,pro,neutral,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011899,u0223,u0327,Free0223,Update0327,C2_anti_policy,C4_neutral_news,0,anti,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011913,u0048,u0248,Safety0048,Resist0248,C1_pro_policy,C2_anti_policy,0,pro,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011925,u0119,u0316,Resist0119,Privacy0316,C2_anti_policy,C3_privacy_skeptics,0,anti,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0011931,u0158,u0285,Civil0158,Brief0285,C3_privacy_skeptics,C4_neutral_news,0,skeptical,neutral,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011950,u0057,u0059,Resist0057,Civic0059,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011951,u0059,u0093,Civic0059,Safety0093,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011967,u0127,u0331,Everyday0127,Liberty0331,C5_general_public,C2_anti_policy,0,mixed,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011978,u0250,u0331,Trust0250,Liberty0331,C1_pro_policy,C2_anti_policy,0,pro,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0011980,u0206,u0289,Reform0206,Brief0289,C1_pro_policy,C4_neutral_news,0,pro,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012041,u0005,u0351,Data0005,Resist0351,C3_privacy_skeptics,C2_anti_policy,0,skeptical,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012052,u0102,u0351,User0102,Resist0351,C5_general_public,C2_anti_policy,0,mixed,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012054,u0003,u0351,Data0003,Resist0351,C3_privacy_skeptics,C2_anti_policy,0,skeptical,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012068,u0260,u0360,Mixed0260,Cipher0360,C5_general_public,C3_privacy_skeptics,0,mixed,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012124,u0058,u0215,Trust0058,OpenNet0215,C1_pro_policy,C2_anti_policy,0,pro,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012125,u0058,u0207,Trust0058,Cipher0207,C1_pro_policy,C3_privacy_skeptics,0,pro,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012149,u0196,u0199,Speech0196,Reform0199,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012153,u0129,u0148,Safety0129,Civil0148,C1_pro_policy,C3_privacy_skeptics,0,pro,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012213,u0051,u0291,Speech0051,Trust0291,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012254,u0235,u0312,Civic0235,Policy0312,C1_pro_policy,C4_neutral_news,0,pro,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012314,u0224,u0261,Free0224,Civic0261,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012315,u0018,u0211,Data0018,Rights0211,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012324,u0049,u0128,News0049,User0128,C4_neutral_news,C5_general_public,0,neutral,mixed,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012347,u0342,u0359,Safety0342,Analyst0359,C1_pro_policy,C4_neutral_news,0,pro,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012351,u0165,u0290,Data0165,Social0290,C3_privacy_skeptics,C5_general_public,0,skeptical,mixed,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012368,u0064,u0162,Civil0064,Curious0162,C3_privacy_skeptics,C5_general_public,0,skeptical,mixed,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012372,u0001,u0345,Privacy0001,Speech0345,C3_privacy_skeptics,C2_anti_policy,0,skeptical,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012417,u0046,u0239,News0046,Cipher0239,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012424,u0089,u0310,Cipher0089,Free0310,C3_privacy_skeptics,C2_anti_policy,0,skeptical,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012431,u0066,u0241,Curious0066,Analyst0241,C5_general_public,C4_neutral_news,0,mixed,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012437,u0172,u0243,Curious0172,Liberty0243,C5_general_public,C2_anti_policy,0,mixed,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012438,u0013,u0243,Safety0013,Liberty0243,C1_pro_policy,C2_anti_policy,0,pro,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012474,u0149,u0183,Trust0149,OpenNet0183,C1_pro_policy,C2_anti_policy,0,pro,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012507,u0046,u0333,News0046,Free0333,C4_neutral_news,C2_anti_policy,0,neutral,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012548,u0040,u0089,Liberty0040,Cipher0089,C2_anti_policy,C3_privacy_skeptics,0,anti,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012564,u0154,u0210,Free0154,Trust0210,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012575,u0038,u0257,Update0038,OpenNet0257,C4_neutral_news,C2_anti_policy,0,neutral,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012597,u0007,u0347,Update0007,Cipher0347,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012606,u0018,u0293,Data0018,Reform0293,C3_privacy_skeptics,C1_pro_policy,0,skeptical,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012619,u0056,u0164,Safety0056,OpenNet0164,C1_pro_policy,C2_anti_policy,0,pro,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012661,u0054,u0332,Analyst0054,Mixed0332,C4_neutral_news,C5_general_public,0,neutral,mixed,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012665,u0111,u0227,Curious0111,Liberty0227,C5_general_public,C2_anti_policy,0,mixed,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012668,u0240,u0301,Update0240,Cipher0301,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012671,u0084,u0240,Social0084,Update0240,C5_general_public,C4_neutral_news,0,mixed,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012677,u0116,u0327,Reform0116,Update0327,C1_pro_policy,C4_neutral_news,0,pro,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012712,u0257,u0337,OpenNet0257,Rights0337,C2_anti_policy,C3_privacy_skeptics,0,anti,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012720,u0051,u0232,Speech0051,Civil0232,C2_anti_policy,C3_privacy_skeptics,0,anti,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012729,u0222,u0260,Civic0222,Mixed0260,C1_pro_policy,C5_general_public,0,pro,mixed,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012769,u0208,u0291,OpenNet0208,Trust0291,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012777,u0053,u0339,Civil0053,News0339,C3_privacy_skeptics,C4_neutral_news,0,skeptical,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012780,u0181,u0274,Policy0181,Social0274,C4_neutral_news,C5_general_public,0,neutral,mixed,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012804,u0107,u0322,Cipher0107,Account0322,C3_privacy_skeptics,C1_pro_policy,0,skeptical,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012831,u0170,u0191,News0170,Reform0191,C4_neutral_news,C1_pro_policy,0,neutral,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012836,u0191,u0271,Reform0191,Social0271,C1_pro_policy,C5_general_public,0,pro,mixed,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012860,u0045,u0138,Curious0045,Cipher0138,C5_general_public,C3_privacy_skeptics,0,mixed,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012871,u0049,u0229,News0049,OpenNet0229,C4_neutral_news,C2_anti_policy,0,neutral,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012884,u0011,u0291,OpenNet0011,Trust0291,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012887,u0011,u0049,OpenNet0011,News0049,C2_anti_policy,C4_neutral_news,0,anti,neutral,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012917,u0010,u0337,Everyday0010,Rights0337,C5_general_public,C3_privacy_skeptics,0,mixed,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012927,u0304,u0337,Brief0304,Rights0337,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012930,u0077,u0337,Liberty0077,Rights0337,C2_anti_policy,C3_privacy_skeptics,0,anti,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012938,u0075,u0157,Free0075,Civil0157,C2_anti_policy,C3_privacy_skeptics,0,anti,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012946,u0037,u0303,Analyst0037,Free0303,C4_neutral_news,C2_anti_policy,0,neutral,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012947,u0275,u0303,Privacy0275,Free0303,C3_privacy_skeptics,C2_anti_policy,0,skeptical,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012965,u0077,u0082,Liberty0077,Curious0082,C2_anti_policy,C5_general_public,0,anti,mixed,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012969,u0049,u0077,News0049,Liberty0077,C4_neutral_news,C2_anti_policy,0,neutral,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012970,u0213,u0233,Policy0213,Rights0233,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0012977,u0238,u0298,Speech0238,Brief0298,C2_anti_policy,C4_neutral_news,0,anti,neutral,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012980,u0349,u0354,User0349,Cipher0354,C5_general_public,C3_privacy_skeptics,0,mixed,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012984,u0049,u0338,News0049,Data0338,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0012993,u0210,u0308,Trust0210,Cipher0308,C1_pro_policy,C3_privacy_skeptics,0,pro,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0013012,u0115,u0169,Free0115,Reform0169,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0013024,u0111,u0159,Curious0111,Privacy0159,C5_general_public,C3_privacy_skeptics,0,mixed,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0013046,u0081,u0228,Safety0081,Civil0228,C1_pro_policy,C3_privacy_skeptics,0,pro,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0013066,u0119,u0295,Resist0119,Policy0295,C2_anti_policy,C4_neutral_news,0,anti,neutral,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0013071,u0134,u0179,Free0134,Free0179,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0013083,u0144,u0178,Speech0144,Trust0178,C2_anti_policy,C1_pro_policy,0,anti,pro,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0013088,u0071,u0319,Speech0071,Brief0319,C2_anti_policy,C4_neutral_news,0,anti,neutral,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0013111,u0257,u0272,OpenNet0257,Cipher0272,C2_anti_policy,C3_privacy_skeptics,0,anti,skeptical,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0013133,u0186,u0307,User0186,Reform0307,C5_general_public,C1_pro_policy,0,mixed,pro,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0013148,u0141,u0192,Account0141,Free0192,C1_pro_policy,C2_anti_policy,0,pro,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0013153,u0141,u0241,Account0141,Analyst0241,C1_pro_policy,C4_neutral_news,0,pro,neutral,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0013167,u0153,u0162,Liberty0153,Curious0162,C2_anti_policy,C5_general_public,0,anti,mixed,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0013176,u0009,u0311,Liberty0009,News0311,C2_anti_policy,C4_neutral_news,0,anti,neutral,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0013210,u0089,u0335,Cipher0089,Curious0335,C3_privacy_skeptics,C5_general_public,0,skeptical,mixed,0,0,1,2,0,0,0,1,0,1,0.027,observed_synthetic_interaction_edge
e0013225,u0178,u0313,Trust0178,Speech0313,C1_pro_policy,C2_anti_policy,0,pro,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0013252,u0039,u0241,Rights0039,Analyst0241,C3_privacy_skeptics,C4_neutral_news,0,skeptical,neutral,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0013261,u0208,u0263,OpenNet0208,User0263,C2_anti_policy,C5_general_public,0,anti,mixed,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
e0013268,u0172,u0229,Curious0172,OpenNet0229,C5_general_public,C2_anti_policy,0,mixed,anti,0,0,1,2,0,0,0,0,1,1,0.027,observed_synthetic_interaction_edge
